term,npar,AIC,BIC,logLik,deviance,statistic,df,p.value,iv,dv,data_subset,file_prefix,p_fdr,model,AIC_diff_baseline,BIC_diff_baseline,metric_group,is_control,metric_quantity_type,task,dataset,p_fdr_sig
critical_fit,35,1422.82410962195,1617.33566117847,-676.412054810977,1352.82410962195,0.0141499482435847,1.0,0.90531215218318,auc_entropy,RT,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.9858500517498214,-7.54332295337008,Uncertainty,False,AUC,animals,,False
critical_fit,35,1422.17469034072,1616.68624189723,-676.087345170359,1352.17469034072,0.66356922947898,1.0,0.415302691878644,layer_biggest_change_entropy,RT,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.3364307705198826,-6.893903672130136,Uncertainty,False,MaxDeltaLayer,animals,,False
critical_fit,35,1421.7581052724,1616.26965682892,-675.879052636202,1351.7581052724,1.08015429779311,1.0,0.298663041094999,auc_boost_neg,RT,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-0.9198457021998365,-6.477318603820095,Boosting,False,AUC,animals,,False
critical_fit,35,1417.99815354855,1612.50970510507,-673.999076774276,1347.99815354855,4.84010602164403,1.0,0.0278051855022826,auc_boost_pos,RT,filteredCorrect,Llama-2-70b-hf,0.44221754922551876,Llama-2-70b-hf,2.840106021650172,-2.7173668799700863,Boosting,False,AUC,animals,,False
critical_fit,35,1413.22133418862,1607.73288574513,-671.610667094308,1343.22133418862,9.61692538158081,1.0,0.0019279223042765,auc_logprobdiff_pos,RT,filteredCorrect,Llama-2-70b-hf,0.04477020231714074,Llama-2-70b-hf,7.616925381580131,2.0594524799698775,Relative confidence,False,AUC,animals,,True
critical_fit,35,1413.18551219604,1607.69706375256,-671.592756098022,1343.18551219604,9.6527473741528,1.0,0.0018906859893464,auc_logprobdiff_neg,RT,filteredCorrect,Llama-2-70b-hf,0.0440405946426175,Llama-2-70b-hf,7.652747374160072,2.0952744725398134,Relative confidence,False,AUC,animals,,True
critical_fit,35,1404.74255792615,1599.25410948267,-667.371278963076,1334.74255792615,18.0957016440454,1.0,2.10075128184259e-05,layer_biggest_change_logprobdiff,RT,filteredCorrect,Llama-2-70b-hf,0.0008459290070359822,Llama-2-70b-hf,16.095701644049996,10.538228742429965,Relative confidence,False,MaxDeltaLayer,animals,,True
critical_fit,35,1404.74255792614,1599.25410948266,-667.371278963072,1334.74255792614,18.0957016440532,1.0,2.10075128183407e-05,layer_argmax_boost,RT,filteredCorrect,Llama-2-70b-hf,0.0008459290070359822,Llama-2-70b-hf,16.09570164406,10.53822874243997,Boosting,False,MaxDeltaLayer,animals,,True
critical_fit,35,1401.08533743732,1595.59688899383,-665.542668718658,1331.08533743732,21.7529221328798,1.0,3.10117155383323e-06,auc_logprob_correct,RT,filteredCorrect,Llama-2-70b-hf,0.00014491986019686673,Llama-2-70b-hf,19.75292213288003,14.195449231270004,Confidence,False,AUC,animals,,True
critical_fit,35,1398.18283912118,1592.6943906777,-664.091419560591,1328.18283912118,24.6554204490142,1.0,6.85516702227304e-07,layer_biggest_change_rank_correct,RT,filteredCorrect,Llama-2-70b-hf,3.603899551846044e-05,Llama-2-70b-hf,22.655420449020085,17.097947547399826,Confidence,False,MaxDeltaLayer,animals,,True
critical_fit,35,1397.89711554767,1592.40866710418,-663.948557773833,1327.89711554767,24.9411440225299,1.0,5.91074172987744e-07,auc_rank_correct,RT,filteredCorrect,Llama-2-70b-hf,3.1291261722601825e-05,Llama-2-70b-hf,22.941144022530125,17.38367112091987,Confidence,False,AUC,animals,,True
critical_fit,35,1397.78951579953,1592.30106735605,-663.894757899767,1327.78951579953,25.0487437706618,1.0,5.58991617804582e-07,layer_biggest_change_logprob_correct,RT,filteredCorrect,Llama-2-70b-hf,3.0012578723811654e-05,Llama-2-70b-hf,23.04874377067017,17.491270869049913,Confidence,False,MaxDeltaLayer,animals,,True
baseline_fit,34,1420.8382595702,1609.7923382251,-676.419129785098,1352.8382595702,,,,baseline,RT,filteredCorrect,Llama-2-70b-hf,,Llama-2-70b-hf,0.0,0.0,Baseline,False,baseline,animals,,
critical_fit,35,1470.73485780754,1665.24640936406,-700.367428903771,1400.73485780754,0.813080385061085,1.0,0.367211098296632,layer_argmax_boost,RT,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.1869196149400523,-6.744392516549851,Boosting,False,MaxDeltaLayer,animals,,False
critical_fit,35,1470.62548529673,1665.13703685325,-700.312742648366,1400.62548529673,0.922452895872539,1.0,0.336831745096824,layer_biggest_change_logprobdiff,RT,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.0775471041299625,-6.635020005739989,Relative confidence,False,MaxDeltaLayer,animals,,False
critical_fit,35,1460.44280357567,1654.95435513219,-695.221401787836,1390.44280357567,11.1051346169309,1.0,0.0008608904012207,auc_logprobdiff_neg,RT,filteredCorrect,Llama-2-7b-hf,0.022787619634017733,Llama-2-7b-hf,9.105134616929945,3.547661715320146,Relative confidence,False,AUC,animals,,True
critical_fit,35,1456.64151943667,1651.15307099318,-693.320759718333,1386.64151943667,14.9064187559386,1.0,0.0001129779235441,layer_biggest_change_entropy,RT,filteredCorrect,Llama-2-7b-hf,0.00392126202384483,Llama-2-7b-hf,12.906418755929963,7.348945854329941,Uncertainty,False,MaxDeltaLayer,animals,,True
critical_fit,35,1454.95943889312,1649.47099044963,-692.479719446558,1384.95943889312,16.5884992994875,1.0,4.6431733220676e-05,auc_entropy,RT,filteredCorrect,Llama-2-7b-hf,0.0017575270951277243,Llama-2-7b-hf,14.588499299479963,9.031026397879941,Uncertainty,False,AUC,animals,,True
critical_fit,35,1448.97413422587,1643.48568578238,-689.487067112934,1378.97413422587,22.5738039667367,1.0,2.02223260603412e-06,auc_rank_correct,RT,filteredCorrect,Llama-2-7b-hf,9.81349350813982e-05,Llama-2-7b-hf,20.573803966729884,15.016331065130089,Confidence,False,AUC,animals,,True
critical_fit,35,1447.1842611407,1641.69581269721,-688.592130570349,1377.1842611407,24.3636770519065,1.0,7.97584507853165e-07,auc_logprob_correct,RT,filteredCorrect,Llama-2-7b-hf,4.1641449335992544e-05,Llama-2-7b-hf,22.363677051899913,16.80620415030012,Confidence,False,AUC,animals,,True
critical_fit,35,1438.46605227855,1632.97760383506,-684.233026139273,1368.46605227855,33.0818859140575,1.0,8.83580660206479e-09,layer_biggest_change_rank_correct,RT,filteredCorrect,Llama-2-7b-hf,6.370507505177383e-07,Llama-2-7b-hf,31.081885914049963,25.52441301244994,Confidence,False,MaxDeltaLayer,animals,,True
critical_fit,35,1426.66574119789,1621.17729275441,-678.332870598946,1356.66574119789,44.8821969947112,1.0,2.09251732418173e-11,auc_logprobdiff_pos,RT,filteredCorrect,Llama-2-7b-hf,2.084359371432219e-09,Llama-2-7b-hf,42.88219699471006,37.32472409310003,Relative confidence,False,AUC,animals,,True
critical_fit,35,1424.63497494868,1619.1465265052,-677.31748747434,1354.63497494868,46.9129632439231,1.0,7.42102241977593e-12,auc_boost_neg,RT,filteredCorrect,Llama-2-7b-hf,8.025698357333545e-10,Llama-2-7b-hf,44.912963243919876,39.35549034231008,Boosting,False,AUC,animals,,True
critical_fit,35,1397.64971191058,1592.1612634671,-663.824855955292,1327.64971191058,73.89822628202,1.0,8.22501823630673e-18,auc_boost_pos,RT,filteredCorrect,Llama-2-7b-hf,1.6828766117979478e-15,Llama-2-7b-hf,71.89822628202,66.34075338040998,Boosting,False,AUC,animals,,True
critical_fit,35,1387.80499882309,1582.31655037961,-658.902499411546,1317.80499882309,83.7429393695124,1.0,5.634794577840731e-20,layer_biggest_change_logprob_correct,RT,filteredCorrect,Llama-2-7b-hf,1.42191607034015e-17,Llama-2-7b-hf,81.74293936950994,76.18546646790014,Confidence,False,MaxDeltaLayer,animals,,True
baseline_fit,34,1469.5479381926,1658.50201684751,-700.773969096302,1401.5479381926,,,,baseline,RT,filteredCorrect,Llama-2-7b-hf,,Llama-2-7b-hf,0.0,0.0,Baseline,False,baseline,animals,,
critical_fit,35,1665.90379032911,1860.41534188563,-797.951895164556,1595.90379032911,0.130902861847062,1.0,0.717497751524508,auc_boost_neg,acc_max_time,filteredCorrect,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.8690971381499821,-7.426570039770013,Boosting,False,AUC,animals,,False
critical_fit,35,1661.07834495527,1855.58989651178,-795.539172477633,1591.07834495527,4.95634823569162,1.0,0.0259950474339618,layer_biggest_change_entropy,acc_max_time,filteredCorrect,Llama-2-13b-hf,0.42230072482834935,Llama-2-13b-hf,2.9563482356900295,-2.601124665919997,Uncertainty,False,MaxDeltaLayer,animals,,False
critical_fit,35,1656.49359429106,1851.00514584758,-793.246797145532,1586.49359429106,9.5410988998949,1.0,0.0020092141236761,layer_biggest_change_logprobdiff,acc_max_time,filteredCorrect,Llama-2-13b-hf,0.046373460790052626,Llama-2-13b-hf,7.541098899900135,1.9836259982798765,Relative confidence,False,MaxDeltaLayer,animals,,True
critical_fit,35,1656.25107841007,1850.76262996659,-793.125539205035,1586.25107841007,9.78361478088846,1.0,0.0017607382463757,auc_logprobdiff_neg,acc_max_time,filteredCorrect,Llama-2-13b-hf,0.04126761830115132,Llama-2-13b-hf,7.783614780890048,2.2261418792697896,Relative confidence,False,AUC,animals,,True
critical_fit,35,1655.2875812835,1849.79913284001,-792.643790641748,1585.2875812835,10.7471119074619,1.0,0.0010444218376083,layer_biggest_change_logprob_correct,acc_max_time,filteredCorrect,Llama-2-13b-hf,0.02644367949745982,Llama-2-13b-hf,8.747111907460067,3.1896390058498127,Confidence,False,MaxDeltaLayer,animals,,True
critical_fit,35,1653.29031537269,1847.8018669292,-791.645157686344,1583.29031537269,12.7443778182712,1.0,0.0003570809070674,layer_biggest_change_rank_correct,acc_max_time,filteredCorrect,Llama-2-13b-hf,0.010561285735228385,Llama-2-13b-hf,10.744377818270095,5.1869049166598415,Confidence,False,MaxDeltaLayer,animals,,True
critical_fit,35,1651.13591627574,1845.64746783226,-790.567958137872,1581.13591627574,14.8987769152152,1.0,0.0001134365080284,auc_logprob_correct,acc_max_time,filteredCorrect,Llama-2-13b-hf,0.00392126202384483,Llama-2-13b-hf,12.898776915219969,7.341304013599938,Confidence,False,AUC,animals,,True
critical_fit,35,1647.70155835321,1842.21310990972,-788.850779176604,1577.70155835321,18.3331348377496,1.0,1.85453402556281e-05,auc_rank_correct,acc_max_time,filteredCorrect,Llama-2-13b-hf,0.000767186311592439,Llama-2-13b-hf,16.333134837750094,10.77566193613984,Confidence,False,AUC,animals,,True
critical_fit,35,1644.38608325303,1838.89763480954,-787.193041626514,1574.38608325303,21.648609937931,1.0,3.274472215155e-06,auc_entropy,acc_max_time,filteredCorrect,Llama-2-13b-hf,0.00015207955551856133,Llama-2-13b-hf,19.648609937930132,14.091137036319878,Uncertainty,False,AUC,animals,,True
critical_fit,35,1637.16658063367,1831.67813219018,-783.583290316834,1567.16658063367,28.8681125572907,1.0,7.74779768919427e-08,layer_argmax_boost,acc_max_time,filteredCorrect,Llama-2-13b-hf,4.887808194168122e-06,Llama-2-13b-hf,26.868112557290033,21.310639655680006,Boosting,False,MaxDeltaLayer,animals,,True
critical_fit,35,1633.05314624828,1827.5646978048,-781.52657312414,1563.05314624828,32.9815469426776,1.0,9.30377495194509e-09,auc_logprobdiff_pos,acc_max_time,filteredCorrect,Llama-2-13b-hf,6.644624768939792e-07,Llama-2-13b-hf,30.981546942680097,25.42407404105984,Relative confidence,False,AUC,animals,,True
critical_fit,35,1630.81626929124,1825.32782084776,-780.408134645621,1560.81626929124,35.2184238997161,1.0,2.94722105235232e-09,auc_boost_pos,acc_max_time,filteredCorrect,Llama-2-13b-hf,2.253692427439406e-07,Llama-2-13b-hf,33.218423899720165,27.660950998099906,Boosting,False,AUC,animals,,True
baseline_fit,34,1664.03469319096,1852.98877184586,-798.017346595479,1596.03469319096,,,,baseline,acc_max_time,filteredCorrect,Llama-2-13b-hf,,Llama-2-13b-hf,0.0,0.0,Baseline,False,baseline,animals,,
critical_fit,35,1656.12857512728,1850.6401266838,-793.064287563642,1586.12857512728,0.210473013206411,1.0,0.646396913512335,auc_entropy,acc_max_time,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-1.7895269867901789,-7.346999888409982,Uncertainty,False,AUC,animals,,False
critical_fit,35,1655.12299179072,1849.63454334724,-792.561495895362,1585.12299179072,1.21605634976686,1.0,0.270135985713028,layer_biggest_change_entropy,acc_max_time,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-0.7839436502301851,-6.3414165518499885,Uncertainty,False,MaxDeltaLayer,animals,,False
critical_fit,35,1655.06347229319,1849.57502384971,-792.531736146596,1585.06347229319,1.2755758472988,1.0,0.258723255109419,auc_boost_neg,acc_max_time,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-0.7244241527000668,-6.281897054320098,Boosting,False,AUC,animals,,False
critical_fit,35,1654.46347711631,1848.97502867283,-792.231738558157,1584.46347711631,1.87557102417759,1.0,0.170838384724544,auc_boost_pos,acc_max_time,filteredCorrect,Llama-2-70b-hf,1.0,Llama-2-70b-hf,-0.12442897582013757,-5.681901877439941,Boosting,False,AUC,animals,,False
critical_fit,35,1652.30649022979,1846.81804178631,-791.153245114897,1582.30649022979,4.03255791069751,1.0,0.0446302246573763,auc_logprobdiff_neg,acc_max_time,filteredCorrect,Llama-2-70b-hf,0.6476320552020635,Llama-2-70b-hf,2.0325579107000067,-3.524914990920024,Relative confidence,False,AUC,animals,,False
critical_fit,35,1652.20362675536,1846.71517831188,-791.101813377681,1582.20362675536,4.13542138512958,1.0,0.0419946108611935,auc_logprobdiff_pos,acc_max_time,filteredCorrect,Llama-2-70b-hf,0.6197168795946617,Llama-2-70b-hf,2.13542138513003,-3.4220515164900007,Relative confidence,False,AUC,animals,,False
critical_fit,35,1647.16302784278,1841.6745793993,-788.581513921392,1577.16302784278,9.17602029770796,1.0,0.0024520663067277,layer_argmax_boost,acc_max_time,filteredCorrect,Llama-2-70b-hf,0.054920266862396726,Llama-2-70b-hf,7.176020297710011,1.6185473960899799,Boosting,False,MaxDeltaLayer,animals,,False
critical_fit,35,1647.16302784278,1841.6745793993,-788.58151392139,1577.16302784278,9.1760202977116,1.0,0.0024520663067229,layer_biggest_change_logprobdiff,acc_max_time,filteredCorrect,Llama-2-70b-hf,0.054920266862396726,Llama-2-70b-hf,7.176020297710011,1.6185473960899799,Relative confidence,False,MaxDeltaLayer,animals,,False
critical_fit,35,1645.06172837881,1839.57327993533,-787.530864189405,1575.06172837881,11.2773197616807,1.0,0.0007845975092851,auc_logprob_correct,acc_max_time,filteredCorrect,Llama-2-70b-hf,0.021139973278532342,Llama-2-70b-hf,9.277319761680019,3.719846860059988,Confidence,False,AUC,animals,,True
critical_fit,35,1642.72127426219,1837.23282581871,-786.360637131095,1572.72127426219,13.6177738783017,1.0,0.000224054197451,auc_rank_correct,acc_max_time,filteredCorrect,Llama-2-70b-hf,0.007126778426444082,Llama-2-70b-hf,11.617773878299886,6.060300976680082,Confidence,False,AUC,animals,,True
critical_fit,35,1641.77922396814,1836.29077552465,-785.889611984069,1571.77922396814,14.5598241723533,1.0,0.0001357788417493,layer_biggest_change_logprob_correct,acc_max_time,filteredCorrect,Llama-2-70b-hf,0.0046301627261298006,Llama-2-70b-hf,12.559824172349863,7.002351270740064,Confidence,False,MaxDeltaLayer,animals,,True
critical_fit,35,1641.55795150271,1836.06950305923,-785.778975751356,1571.55795150271,14.7810966377785,1.0,0.0001207397945925,layer_biggest_change_rank_correct,acc_max_time,filteredCorrect,Llama-2-70b-hf,0.0041547498531179046,Llama-2-70b-hf,12.78109663777991,7.22362373615988,Confidence,False,MaxDeltaLayer,animals,,True
baseline_fit,34,1654.33904814049,1843.29312679539,-793.169524070246,1586.33904814049,,,,baseline,acc_max_time,filteredCorrect,Llama-2-70b-hf,,Llama-2-70b-hf,0.0,0.0,Baseline,False,baseline,animals,,
critical_fit,35,1684.72737974516,1879.23893130168,-807.36368987258,1614.72737974516,0.0499668823365482,1.0,0.823120910963852,layer_argmax_boost,acc_max_time,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-1.9500331176600412,-7.507506019279845,Boosting,False,MaxDeltaLayer,animals,,False
critical_fit,35,1683.14429616506,1877.65584772157,-806.572148082528,1613.14429616506,1.63305046244113,1.0,0.201281645390956,layer_biggest_change_logprobdiff,acc_max_time,filteredCorrect,Llama-2-7b-hf,1.0,Llama-2-7b-hf,-0.3669495375600036,-5.924422439169803,Relative confidence,False,MaxDeltaLayer,animals,,False
critical_fit,35,1678.91884474731,1873.43039630383,-804.459422373657,1608.91884474731,5.85850188018298,1.0,0.0155019831165865,auc_logprobdiff_neg,acc_max_time,filteredCorrect,Llama-2-7b-hf,0.2767824391609517,Llama-2-7b-hf,3.8585018801900333,-1.6989710214299976,Relative confidence,False,AUC,animals,,False
critical_fit,35,1676.62447195872,1871.13602351524,-803.312235979362,1606.62447195872,8.15287466877294,1.0,0.0042992955673262,auc_entropy,acc_max_time,filteredCorrect,Llama-2-7b-hf,0.09015861475105431,Llama-2-7b-hf,6.152874668779987,0.5954017671601832,Uncertainty,False,AUC,animals,,False
critical_fit,35,1673.5002264869,1868.01177804342,-801.75011324345,1603.5002264869,11.2771201405965,1.0,0.0007846818812674,auc_rank_correct,acc_max_time,filteredCorrect,Llama-2-7b-hf,0.021139973278532342,Llama-2-7b-hf,9.277120140600118,3.7196472389800874,Confidence,False,AUC,animals,,True
critical_fit,35,1672.2094734377,1866.72102499422,-801.104736718851,1602.2094734377,12.5678731897945,1.0,0.0003924349333387,auc_logprob_correct,acc_max_time,filteredCorrect,Llama-2-7b-hf,0.011426453097023115,Llama-2-7b-hf,10.567873189800139,5.010400288180108,Confidence,False,AUC,animals,,True
critical_fit,35,1672.06799149682,1866.57954305334,-801.033995748411,1602.06799149682,12.7093551306741,1.0,0.0003638308698003,layer_biggest_change_entropy,acc_max_time,filteredCorrect,Llama-2-7b-hf,0.01067571491919711,Llama-2-7b-hf,10.709355130680024,5.151882229059993,Uncertainty,False,MaxDeltaLayer,animals,,True
critical_fit,35,1667.19791041947,1861.70946197599,-798.598955209736,1597.19791041947,17.5794362080253,1.0,2.75551999045209e-05,layer_biggest_change_rank_correct,acc_max_time,filteredCorrect,Llama-2-7b-hf,0.0010921626694260812,Llama-2-7b-hf,15.579436208030074,10.021963306410044,Confidence,False,MaxDeltaLayer,animals,,True
critical_fit,35,1659.76276206169,1854.2743136182,-794.881381030843,1589.76276206169,25.0145845658103,1.0,5.68982914874162e-07,auc_logprobdiff_pos,acc_max_time,filteredCorrect,Llama-2-7b-hf,3.0333883237326155e-05,Llama-2-7b-hf,23.014584565810082,17.457111664200056,Relative confidence,False,AUC,animals,,True
critical_fit,35,1655.00486422764,1849.51641578415,-792.502432113818,1585.00486422764,29.7724823998606,1.0,4.85839236011697e-08,auc_boost_neg,acc_max_time,filteredCorrect,Llama-2-7b-hf,3.170674977481969e-06,Llama-2-7b-hf,27.77248239986011,22.215009498250083,Boosting,False,AUC,animals,,True
critical_fit,35,1639.5412003757,1834.05275193221,-784.770600187849,1569.5412003757,45.2361462517977,1.0,1.74651639977181e-11,auc_boost_pos,acc_max_time,filteredCorrect,Llama-2-7b-hf,1.8112022006352983e-09,Llama-2-7b-hf,43.23614625179994,37.67867335019014,Boosting,False,AUC,animals,,True
critical_fit,35,1630.94874548745,1825.46029704397,-780.474372743725,1560.94874548745,53.8286011400455,1.0,2.18764816933864e-13,layer_biggest_change_logprob_correct,acc_max_time,filteredCorrect,Llama-2-7b-hf,2.6287788821684262e-11,Llama-2-7b-hf,51.82860114005007,46.27112823843004,Confidence,False,MaxDeltaLayer,animals,,True
baseline_fit,34,1682.7773466275,1871.7314252824,-807.388673313748,1614.7773466275,,,,baseline,acc_max_time,filteredCorrect,Llama-2-7b-hf,,Llama-2-7b-hf,0.0,0.0,Baseline,False,baseline,animals,,
critical_fit,34,843.393439698928,1034.69682671281,-387.696719849464,775.393439698928,0.0101779379286882,1.0,0.91964114196134,layer_biggest_change_entropy,response_correct,all_trials,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-1.9898220620709708,-7.616392268359959,Uncertainty,False,MaxDeltaLayer,animals,,False
critical_fit,34,842.363285698125,1033.66667271201,-387.181642849063,774.363285698125,1.04033193873158,1.0,0.307744284314125,auc_entropy,response_correct,all_trials,Llama-2-13b-hf,1.0,Llama-2-13b-hf,-0.959668061267962,-6.58623826756002,Uncertainty,False,AUC,animals,,False
